,avg_kd_diff,avg_sig_str_landed_diff,avg_sig_str_att_diff,avg_str_landed_diff,avg_str_att_diff,avg_td_comp_diff,avg_td_att_diff,avg_sub_att_diff,avg_ctrl_time_diff,win_rate_diff,finish_rate_diff,total_fights_diff
6466,0.29487179487179493,22.987179487179496,56.58547008547009,16.67094017094017,49.440170940170944,0.23504273504273498,0.5299145299145298,-0.004273504273504258,-40.01282051282051,0.02564102564102566,-0.09401709401709402,-5
6467,0.17777777777777778,-12.111111111111114,-29.52777777777777,-11.316666666666663,-28.77777777777777,-0.15000000000000002,-1.1333333333333333,-0.1611111111111111,-13.816666666666663,0.11111111111111116,0.10555555555555557,26
6468,0.25,3.5,15.4375,6.9375,20.0,-0.0625,-0.0625,0.125,-188.0625,0.5625,0.1875,15
6469,0.0,26.822222222222223,41.17777777777777,67.04444444444445,83.84444444444446,0.8888888888888888,-0.022222222222222143,-0.8,143.17777777777778,-0.33333333333333337,-0.4888888888888889,4
6470,0.08,-1.7000000000000028,16.5,-32.040000000000006,-15.819999999999993,1.54,2.7,0.38,40.379999999999995,0.14,0.24,23
6471,0.0,16.333333333333332,44.2,44.133333333333326,74.2,-0.19999999999999996,0.1333333333333333,-0.8666666666666667,40.13333333333334,0.06666666666666665,-0.5333333333333333,0
6472,0.0,-18.5,-84.0,-61.5,-135.0,-1.0,-6.0,0.0,-159.0,-0.5,0.0,-1
6474,0.0,41.0,112.0,50.0,121.0,3.0,7.0,0.0,48.0,0.0,0.0,0
6475,0.14285714285714285,-2.8571428571428577,-4.071428571428569,36.71428571428571,44.35714285714286,2.5714285714285716,3.928571428571429,-0.8571428571428572,190.35714285714286,0.2857142857142857,0.14285714285714285,5
6476,-0.09090909090909091,-23.204545454545453,-59.75,-16.11363636363636,-48.90909090909091,3.25,5.0,0.75,345.6818181818182,0.7272727272727273,0.5681818181818181,-7
6477,0.017543859649122806,-0.9473684210526301,-6.05263157894737,-7.245614035087719,-14.824561403508781,-0.5087719298245614,-0.47368421052631593,-0.08771929824561403,-94.68421052631578,-0.456140350877193,-0.14035087719298245,-16
6478,0.3333333333333333,9.28846153846154,33.608974358974365,-26.288461538461533,-5.102564102564116,-0.03846153846153855,-0.641025641025641,0.3525641025641026,26.262820512820497,0.05769230769230771,0.26282051282051283,-1
6479,0.0,14.25,48.91666666666667,28.08333333333333,66.5,-0.33333333333333326,-2.5833333333333335,0.08333333333333331,17.5,0.16666666666666663,0.41666666666666663,-1
6481,-0.5,11.5,20.5,21.66666666666667,37.5,2.1666666666666665,3.333333333333333,0.3333333333333333,358.1666666666667,0.0,-0.5,1
6483,0.046153846153846156,43.55384615384615,114.44615384615383,34.400000000000006,100.70769230769231,0.6615384615384615,1.353846153846154,0.046153846153846156,-54.969230769230776,-0.2153846153846154,-0.46153846153846156,-8
6484,0.4,-0.07499999999999929,-14.575000000000003,6.875,-4.674999999999997,0.025000000000000022,-0.22499999999999998,0.7,54.825,-0.025000000000000022,0.15000000000000002,-3
6485,0.0357142857142857,-17.857142857142854,-29.25,-7.857142857142861,-14.464285714285708,-0.5357142857142857,0.25,0.2857142857142857,103.85714285714286,-0.0357142857142857,0.42857142857142855,3
6486,-0.1553030303030303,9.496212121212118,26.049242424242422,8.742424242424242,24.897727272727266,-0.712121212121212,-2.3068181818181817,-0.4924242424242424,-12.924242424242436,0.07196969696969702,-0.11363636363636365,13
6487,-0.35,6.316666666666663,4.216666666666669,10.416666666666664,8.683333333333323,0.5833333333333334,0.9333333333333332,0.4166666666666667,121.21666666666665,-0.13333333333333341,-0.1833333333333333,7
6488,0.41666666666666663,9.339285714285715,15.630952380952372,22.666666666666664,29.58333333333333,0.8214285714285714,1.023809523809524,-0.10119047619047622,92.42857142857142,-0.017857142857142794,-0.07738095238095238,-3
6489,-0.043650793650793634,-52.25793650793651,-91.22222222222223,-42.25,-80.65079365079366,1.0674603174603174,2.0793650793650795,1.25,104.01190476190476,0.04761904761904767,0.08730158730158732,19
6491,0.0,-30.0,-34.5,13.5,27.0,5.5,11.5,-2.5,252.0,0.0,-1.0,0
6492,0.008771929824561403,-43.026315789473685,-89.1140350877193,-29.0701754385965,-76.01754385964911,0.8157894736842105,1.6228070175438596,0.8947368421052632,55.868421052631575,0.07894736842105265,0.2807017543859649,-13
6493,-0.21848739495798314,-3.8151260504201687,-2.2268907563025238,-28.705882352941174,-28.08403361344537,0.3697478991596639,-0.5210084033613445,0.03361344537815128,-155.34453781512605,-0.2100840336134453,0.06722689075630256,10
6494,0.5714285714285714,-10.828571428571426,-28.128571428571433,-18.585714285714282,-37.88571428571428,0.6142857142857143,0.8571428571428572,0.5714285714285714,68.84285714285714,0.2142857142857143,0.12857142857142856,-3
6495,-0.09027777777777779,11.569444444444443,31.826388888888886,9.597222222222221,29.826388888888886,-0.7291666666666667,-0.8125,-1.0763888888888888,-82.23611111111111,-0.05555555555555558,-0.1527777777777778,-7
6496,0.375,30.625,78.375,12.5,58.66666666666666,-0.125,-3.1666666666666665,-0.3333333333333333,-4.916666666666664,-0.16666666666666669,0.04166666666666666,16
6499,0.16666666666666666,4.75,-3.458333333333343,2.125,-6.916666666666657,0.25,-0.6666666666666665,-0.16666666666666669,-75.95833333333333,0.04166666666666663,-0.08333333333333334,-2
6501,-0.09523809523809523,32.38095238095238,94.0,24.595238095238095,85.47619047619047,-0.880952380952381,-1.1190476190476193,0.023809523809523836,-77.04761904761905,-0.11904761904761907,-0.3333333333333333,8
6502,0.22222222222222227,14.722222222222221,4.5,17.666666666666664,8.2222222222222,-0.16666666666666669,0.05555555555555547,0.0,82.66666666666667,0.16666666666666663,0.05555555555555555,3
6503,0.04166666666666666,3.25,24.5,-16.70833333333333,1.6666666666666572,-0.20833333333333337,0.375,-0.2916666666666667,-54.83333333333334,-0.16666666666666663,0.04166666666666666,4
6504,0.0,6.25,20.450000000000003,8.600000000000001,22.549999999999997,-0.8,-3.4499999999999993,0.9,-81.75,0.09999999999999998,0.5,-1
6505,0.2,29.5,95.2,31.799999999999997,96.5,0.09999999999999998,-0.9,-0.5,29.5,0.09999999999999998,-0.5,3
6506,-0.5,45.5,80.5,53.5,88.5,0.0,2.0,0.0,187.5,0.0,0.0,-1
6507,0.0,-48.75,-108.0,-54.0,-113.5,1.5,1.0,-0.25,95.25,0.25,1.0,-3
6508,0.0,-16.666666666666668,-74.83333333333334,0.8333333333333357,-55.33333333333333,0.5,1.0,1.5,37.666666666666664,0.0,0.5,4
6509,1.0,-41.0,-87.5,-55.0,-104.5,-1.25,-2.0,0.0,-111.0,0.5,0.5,-3
6510,0.3571428571428572,1.8571428571428612,18.35714285714286,-13.285714285714285,1.6428571428571388,-0.35714285714285715,-0.9285714285714286,-0.42857142857142855,-61.5,0.0,0.07142857142857145,7
6511,0.0,-11.0,-37.5,-17.5,-40.75,-0.5,-2.0,0.0,-156.5,0.25,0.0,-2
6512,0.4166666666666667,-10.533333333333339,-19.83333333333333,-6.350000000000001,-16.233333333333334,-0.8,-0.06666666666666643,-0.11666666666666668,71.4,-0.09999999999999998,0.25,7
6514,0.0,30.9,7.400000000000006,78.0,72.19999999999999,4.3,3.0,0.5,545.4,0.30000000000000004,0.0,-8
6515,0.0,5.166666666666668,-6.416666666666664,38.0,31.66666666666667,-0.08333333333333348,-0.833333333333333,-0.08333333333333331,22.333333333333314,0.4166666666666667,0.25,1
6517,-0.2,-1.2999999999999972,8.700000000000003,25.9,39.900000000000006,-0.6000000000000001,3.3,1.0,146.6,-0.09999999999999998,0.3,-3
6518,0.0,-48.5,-105.5,-56.0,-113.0,-1.5,-13.5,0.0,-104.5,0.0,0.0,1
6519,1.5,76.25,116.5,110.75,155.75,-0.75,-3.25,0.0,110.5,0.75,0.25,-2
6523,0.2727272727272727,2.7636363636363654,-14.799999999999997,-13.799999999999997,-38.07272727272728,-1.4909090909090907,-1.745454545454546,-0.1090909090909091,-14.654545454545456,-0.36363636363636365,0.2727272727272727,6
6524,-0.3055555555555556,42.277777777777786,66.86111111111111,52.277777777777786,78.44444444444444,0.36111111111111116,-0.7222222222222222,0.0,24.77777777777778,0.0,-0.3333333333333333,3
6525,0.25,-8.25,-27.66666666666667,-4.25,-22.41666666666667,0.25,0.08333333333333326,-0.3333333333333333,-7.666666666666666,0.16666666666666669,0.25,1
6526,0.0,-23.138888888888886,-53.05555555555554,-25.888888888888893,-55.80555555555557,0.2222222222222222,0.13888888888888884,0.41666666666666663,49.9722222222222,0.1388888888888889,0.2222222222222222,-3
6527,0.5333333333333333,3.799999999999997,0.46666666666666856,-14.533333333333331,-21.33333333333333,-0.4666666666666667,-1.2,-0.5333333333333333,-81.93333333333332,0.0,0.39999999999999997,-12
6528,-0.7619047619047619,-18.476190476190474,-30.214285714285708,8.404761904761905,1.6190476190476204,0.8809523809523809,2.9761904761904763,0.7142857142857143,138.4047619047619,-0.23809523809523814,-0.4285714285714286,19
6529,-0.523076923076923,12.692307692307693,15.307692307692307,33.70769230769231,35.553846153846166,0.523076923076923,1.7384615384615385,-0.8153846153846154,-96.76923076923077,0.0461538461538461,0.26153846153846155,8
6530,0.0,0.0,5.0,-13.333333333333329,-11.333333333333343,2.6666666666666665,8.0,-0.3333333333333333,164.66666666666666,-0.3333333333333333,0.0,-2
6531,-0.07142857142857142,-2.714285714285708,-41.785714285714306,5.571428571428584,-30.5,0.8571428571428572,0.35714285714285676,0.21428571428571427,-31.071428571428584,0.0,0.14285714285714285,-7
6533,1.0,5.428571428571431,-5.428571428571431,-13.142857142857146,-27.14285714285714,-1.7142857142857142,-5.285714285714286,-0.42857142857142855,-166.28571428571428,0.2857142857142857,1.0,-6
6534,0.5,24.0,50.66666666666667,52.33333333333333,80.16666666666666,-0.33333333333333337,-7.333333333333333,0.0,-71.83333333333333,0.0,0.16666666666666666,4
6535,0.0,15.5,14.5,32.5,34.5,3.0,4.0,0.0,168.0,0.0,0.0,-1
6536,0.3333333333333333,7.355555555555558,-2.955555555555563,51.51111111111111,46.35555555555554,1.3555555555555556,2.1555555555555554,0.8888888888888888,305.8888888888889,0.06666666666666665,-0.26666666666666666,4
6537,-0.08333333333333331,0.0,5.208333333333329,-45.91666666666667,-52.04166666666666,-4.166666666666667,-11.958333333333334,0.20833333333333337,-291.9166666666667,0.08333333333333337,0.5,5
6538,0.25,-21.41666666666667,-21.58333333333333,-17.41666666666667,-16.0,-2.3333333333333335,-2.75,1.8333333333333335,-80.08333333333333,0.08333333333333337,0.4166666666666667,1
6539,0.25,-27.75,-65.0,1.5,-30.5,1.0,2.75,0.25,232.25,0.25,0.25,0
6540,0.0,27.0,90.66666666666667,33.0,94.66666666666667,-1.0,-2.6666666666666665,-0.6666666666666666,-298.0,-0.3333333333333333,0.0,-2
6541,0.2222222222222222,-8.0,-17.611111111111114,-6.666666666666664,-15.833333333333329,-0.6111111111111112,0.7222222222222223,0.4444444444444444,9.388888888888886,0.16666666666666663,0.2222222222222222,7
6543,1.0,-17.5,-8.333333333333343,-69.25,-64.08333333333334,0.0,-0.3333333333333333,-1.3333333333333333,-104.33333333333333,0.33333333333333337,0.4166666666666667,1
6544,-0.34210526315789475,54.263157894736835,147.8684210526316,76.63157894736842,172.81578947368422,1.736842105263158,5.394736842105263,0.42105263157894735,94.02631578947367,-0.4736842105263158,-0.8947368421052632,17
6545,-0.75,19.25,43.75,52.25,81.5,1.75,3.75,0.0,279.5,0.0,0.0,3
6546,0.31438127090301005,24.100334448160535,46.89297658862876,8.715719063545144,28.95986622073579,-0.6989966555183946,-1.0066889632107023,-0.40802675585284276,-34.45150501672241,-0.08361204013377921,-0.15719063545150502,10
6547,-0.09999999999999998,25.199999999999996,48.20000000000002,25.200000000000003,47.19999999999999,-0.09999999999999998,0.30000000000000004,0.1,-6.799999999999997,-0.10000000000000009,0.10000000000000003,0
6548,0.25,4.25,6.25,5.0,11.75,1.5,-0.75,1.25,104.5,0.25,0.0,0
6549,0.5333333333333333,-10.844444444444449,2.24444444444444,-23.888888888888886,-12.577777777777797,-1.0222222222222224,-1.911111111111111,-0.1111111111111111,-76.0,-0.15555555555555556,0.3333333333333333,6
6550,-0.33333333333333337,-7.5,2.1666666666666714,-15.0,-11.0,0.16666666666666674,1.3333333333333335,0.0,39.66666666666667,-0.33333333333333337,0.5,5
6551,1.0,9.5,-10.75,-4.75,-26.0,0.0,-0.75,-0.5,-0.5,0.25,0.25,-2
6552,-0.18571428571428575,-7.328571428571426,-13.371428571428567,11.528571428571432,9.542857142857144,0.0714285714285714,-0.2999999999999998,0.42857142857142855,74.52857142857141,-0.02857142857142858,0.15714285714285714,9
6553,0.0,-16.5,-19.666666666666664,1.6666666666666643,-1.6666666666666714,-0.8333333333333333,2.0,2.0,18.333333333333336,-0.3333333333333333,0.0,-1
6554,-0.16666666666666666,9.999999999999996,35.66666666666667,-9.0,14.5,-2.0,-5.0,0.16666666666666666,-146.83333333333331,0.16666666666666669,0.16666666666666666,3
6555,0.0,-4.75,-18.5,-7.5,-23.75,-0.75,-1.25,0.5,-137.25,0.0,0.5,-2
6556,-0.25,45.5,48.25,39.25,38.25,-0.5,-2.5,0.0,-58.0,0.0,0.0,-2
6557,0.07692307692307693,37.56410256410257,80.73076923076923,55.358974358974365,101.14102564102566,2.0384615384615383,3.333333333333333,-0.10256410256410253,124.94871794871796,-0.2692307692307693,-0.7692307692307692,23
6558,0.6666666666666666,15.833333333333332,33.0,72.16666666666667,92.33333333333333,0.5,-1.1666666666666667,-0.16666666666666669,-2.8333333333333357,0.0,-0.33333333333333337,1
6559,0.0,-1.9499999999999993,5.950000000000003,-9.049999999999997,-1.9249999999999972,-0.5249999999999999,-1.0,0.9,-48.349999999999994,0.0,-0.07500000000000001,-2
6560,0.0,38.66666666666667,74.5,49.33333333333333,88.5,0.3333333333333333,3.0,0.0,92.0,0.3333333333333333,0.0,1
6561,-0.33333333333333337,17.666666666666664,36.66666666666667,56.16666666666667,81.83333333333334,0.9166666666666665,3.416666666666667,-0.25,234.66666666666669,0.08333333333333337,-0.4166666666666667,2
6562,0.0,-35.25,-62.75,-14.0,-21.25,-0.25,7.25,-0.5,211.75,0.0,0.0,-2
6563,0.26666666666666666,45.46666666666667,108.33333333333334,44.83333333333333,109.56666666666666,-0.9333333333333333,-5.766666666666667,0.26666666666666666,-116.46666666666667,-0.19999999999999996,-0.23333333333333334,13
6564,0.16666666666666669,-24.0,-60.33333333333334,-21.33333333333333,-57.5,-1.3333333333333333,-3.3333333333333335,-0.3333333333333333,-112.33333333333334,0.33333333333333337,0.16666666666666669,-1
6565,0.6153846153846154,33.12179487179487,51.42948717948718,36.77564102564102,54.871794871794876,-0.5384615384615384,-2.2115384615384617,0.17307692307692307,-46.121794871794876,0.3012820512820512,-0.12820512820512825,-1
6566,0.29454545454545455,31.796363636363637,1.4290909090909167,38.08727272727273,9.232727272727288,1.730909090909091,1.167272727272728,0.1527272727272727,171.19636363636363,0.24,-0.036363636363636376,-14
6567,-0.10869565217391303,-17.869565217391305,-28.208074534161483,-33.934782608695656,-46.46583850931677,-1.4751552795031058,-4.214285714285714,-0.21428571428571427,-83.48757763975156,0.037267080745341685,0.018633540372670843,9
6568,0.0,8.82142857142857,-2.285714285714292,3.107142857142861,-4.892857142857139,1.3214285714285714,1.75,-0.4642857142857143,182.25,0.5714285714285714,0.14285714285714285,3
6569,-0.22953216374269006,-16.342105263157894,-30.201754385964904,-8.32602339181286,-20.923976608187132,0.7470760233918128,0.6403508771929827,1.0453216374269005,101.45614035087719,-0.033625730994152,-0.049707602339181256,2
6570,-0.8,16.35,46.25,27.25,58.5,-0.19999999999999996,0.9500000000000002,0.0,78.1,-0.30000000000000004,-0.9,18
6571,0.4444444444444444,25.638888888888886,52.30555555555556,12.166666666666664,32.638888888888886,-1.1111111111111112,-2.25,-0.6388888888888888,-94.80555555555556,-0.4444444444444444,-0.4166666666666667,14
6572,0.0,30.785714285714285,89.35714285714286,29.928571428571423,86.14285714285714,0.2857142857142857,-0.1428571428571428,0.2142857142857143,-56.5,-0.35714285714285715,-0.42857142857142855,7
6573,-0.22857142857142854,38.942857142857136,66.02857142857142,48.42857142857143,75.02857142857142,0.8,1.5999999999999996,-0.5714285714285714,13.799999999999997,0.08571428571428574,-0.7142857142857143,-2
6574,1.5,25.5,36.5,-40.5,-38.0,5.0,1.0,-4.0,412.0,0.0,-0.5,1
6575,0.02688172043010753,-3.032258064516128,7.026881720430097,17.26344086021505,29.67741935483872,1.6021505376344087,4.559139784946236,0.5483870967741935,184.63440860215053,-0.18817204301075274,-0.07526881720430106,25
6576,0.0,-30.0,-84.0,2.0,-47.0,-1.0,-2.0,-2.0,517.0,0.0,0.0,0
6577,0.39999999999999997,15.700000000000003,48.0,14.299999999999997,45.900000000000006,0.3,-1.9,0.0,3.3000000000000007,-0.20000000000000007,-0.3,5
6578,-0.08333333333333333,-9.016666666666666,-21.883333333333326,1.5666666666666629,-10.099999999999994,0.0,0.0,0.0,31.15,-0.04999999999999999,-0.16666666666666666,-7
6579,0.5,-34.25,-56.5,-49.5,-73.75,-5.75,-9.5,0.0,-420.0,-0.5,0.25,3
6580,0.0,-96.0,-162.5,-87.5,-154.0,-0.5,-5.5,1.0,-125.0,0.5,0.5,1
6581,0.0,-12.5,-54.78571428571429,-7.571428571428562,-46.71428571428571,-0.35714285714285715,-0.9285714285714287,0.0714285714285714,55.85714285714285,0.0,0.07142857142857142,-7
6583,0.05555555555555555,27.888888888888886,57.05555555555556,22.166666666666668,50.38888888888889,-1.1111111111111112,-1.611111111111111,-0.8888888888888888,-55.833333333333336,0.05555555555555558,0.1111111111111111,-3
6584,0.2,12.399999999999999,51.75999999999999,10.559999999999995,49.64,-0.7999999999999999,-4.16,-0.16,-32.07999999999999,0.07999999999999996,-0.2,20
6585,0.26666666666666666,16.099999999999998,35.56666666666666,15.700000000000003,35.89999999999999,0.033333333333333326,-0.6333333333333333,-0.16666666666666666,4.0,-0.16666666666666674,0.13333333333333336,9
6586,0.42857142857142855,-3.095238095238095,11.38095238095238,-27.809523809523817,-14.0,0.23809523809523808,-3.095238095238095,-1.0,-88.85714285714286,0.42857142857142855,0.14285714285714285,4
6587,0.4555555555555556,12.24444444444444,43.21111111111111,-5.955555555555563,20.366666666666646,-0.42222222222222217,-0.06666666666666643,0.9,-108.92222222222222,-0.022222222222222254,0.36666666666666664,-1
6588,-0.007575757575757583,7.18181818181818,38.79545454545455,12.75,44.47727272727272,-0.6363636363636365,-1.9924242424242427,-0.553030303030303,-63.25,0.037878787878787956,0.06818181818181818,1
6589,0.1111111111111111,9.583333333333332,17.25,11.638888888888886,18.638888888888886,-0.2777777777777778,-1.5833333333333335,0.3055555555555556,-100.19444444444444,-0.19444444444444442,-0.02777777777777779,5
6591,-0.2857142857142857,28.779220779220775,70.71428571428572,32.480519480519476,74.51948051948052,0.9350649350649349,3.1558441558441563,0.4415584415584416,50.3896103896104,-0.1688311688311689,-0.24675324675324672,4
6592,1.0,8.549999999999997,0.09999999999999432,4.100000000000001,-3.75,0.04999999999999999,-0.8999999999999999,-0.4,-12.299999999999997,0.09999999999999998,0.3,-1
6593,0.3333333333333333,8.088888888888885,14.333333333333329,14.799999999999997,21.599999999999994,2.9555555555555553,5.111111111111111,0.1333333333333333,153.4666666666667,-0.2222222222222222,-0.06666666666666671,4
6594,0.0,51.5,106.41666666666667,53.916666666666664,107.91666666666667,0.33333333333333337,0.75,-0.3333333333333333,21.5,-0.16666666666666663,-0.6666666666666666,1
6595,0.0357142857142857,26.75,79.32142857142858,25.464285714285715,79.21428571428572,-0.10714285714285715,-1.8214285714285714,0.0,-10.892857142857146,-0.2857142857142857,-0.4642857142857143,3
6596,0.02857142857142858,42.65714285714285,53.542857142857144,57.357142857142854,70.47142857142859,-0.08571428571428569,-0.22857142857142854,-0.042857142857142844,34.48571428571429,0.12857142857142856,-0.12857142857142856,3
6597,-0.16666666666666666,-6.833333333333336,-32.97619047619047,6.428571428571431,-15.714285714285708,0.33333333333333326,3.0238095238095237,0.8333333333333334,59.5,0.2142857142857143,0.42857142857142855,1
6598,0.0,-25.5,-2.5,-30.0,-3.5,-1.0,1.0,0.0,-68.5,0.0,0.0,-1
6599,0.75,-22.25,-30.75,-17.5,-24.5,0.0,-1.5,-0.25,-24.5,0.0,0.0,0
6600,0.14285714285714285,22.385714285714286,45.85714285714286,47.985714285714295,76.9,3.257142857142857,6.5,-0.4,271.22857142857146,-0.2142857142857143,-0.6428571428571428,9
6601,-0.6666666666666666,-3.7857142857142847,28.095238095238102,14.904761904761905,48.0,1.2142857142857142,-2.7380952380952386,0.35714285714285715,71.85714285714286,-0.3571428571428571,-0.23809523809523808,11
6602,0.5,6.0,3.75,-52.5,-63.0,-0.75,-1.5,-0.25,-49.5,0.25,0.5,-2
6603,-0.09411764705882353,-7.0117647058823565,-36.062745098039215,4.549019607843135,-23.756862745098047,-0.0980392156862745,-0.8392156862745099,0.30588235294117644,84.66274509803921,-0.05490196078431375,0.05490196078431375,-2
6604,0.0,28.749999999999993,57.500000000000014,40.833333333333336,70.91666666666666,-1.0833333333333335,-2.7500000000000004,-0.08333333333333337,-105.16666666666667,0.24999999999999994,0.33333333333333337,-6
6605,-0.016666666666666677,-25.86666666666667,-60.45,-16.11666666666667,-49.46666666666666,0.7833333333333332,1.9,0.7,39.866666666666674,0.16666666666666663,0.36666666666666664,2
6606,-0.25,60.25,160.75,68.0,170.0,4.5,8.0,-0.25,187.5,0.0,-0.25,-2
6607,-0.06818181818181818,-5.7159090909090935,-6.73863636363636,-2.9204545454545467,-4.1590909090909065,1.4545454545454546,3.6022727272727275,-0.125,117.02272727272728,0.045454545454545414,-0.06818181818181818,3
6608,0.125,27.041666666666664,34.79166666666667,27.25,31.5,0.9583333333333334,2.5,0.16666666666666669,-49.08333333333334,0.2916666666666667,-0.20833333333333331,5
6609,0.08333333333333333,-10.75,-18.333333333333332,-11.166666666666668,-18.833333333333336,1.75,4.5,-0.25,169.75,-0.16666666666666663,-0.08333333333333331,8
6611,-0.1875,8.638888888888886,12.451388888888886,51.35416666666667,61.47222222222223,1.5277777777777777,1.7847222222222223,0.41666666666666663,224.10416666666669,-0.09722222222222221,-0.18055555555555558,-7
6612,-0.2444444444444444,-3.9777777777777814,-5.522222222222226,3.4666666666666615,1.7222222222222285,1.5888888888888888,1.8111111111111113,0.5777777777777778,72.17777777777778,-0.07777777777777783,0.1777777777777778,1
6613,-0.16666666666666669,9.25,14.666666666666664,9.791666666666668,15.458333333333336,0.375,0.8333333333333333,0.0,54.83333333333333,-0.04166666666666663,-0.20833333333333337,20
6614,0.022727272727272707,25.94318181818182,45.43181818181819,21.613636363636367,40.227272727272734,-0.21590909090909094,0.23863636363636376,0.31818181818181823,43.375,-0.022727272727272707,-0.04545454545454547,3
6615,0.31372549019607837,2.2287581699346433,3.947712418300654,5.359477124183002,7.588235294117652,0.1895424836601307,0.8627450980392157,-0.29411764705882354,73.37254901960783,0.24183006535947704,-0.08496732026143794,-8
6616,0.014285714285714263,16.228571428571428,51.85714285714286,14.885714285714293,50.2,-0.9142857142857143,-0.4571428571428573,-0.3142857142857143,-42.714285714285715,-0.08571428571428574,-0.18571428571428575,9
6617,0.25,7.125,-36.375,25.25,-15.375,-0.5,-1.25,-0.25,62.375,0.25,-0.125,4
6619,0.0,21.0,49.0,50.0,79.0,2.0,6.0,0.0,391.0,0.0,0.0,0
6621,-0.125,-1.375,-65.625,13.875,-49.875,-0.25,1.25,0.0,-60.0,0.125,-0.125,-4
6622,0.35294117647058826,6.411764705882355,21.852941176470594,-23.558823529411768,-11.147058823529406,-0.5294117647058824,1.1470588235294117,-0.4411764705882353,-139.1764705882353,0.08823529411764708,-0.08823529411764708,15
6624,0.18055555555555558,5.847222222222221,-11.666666666666671,5.472222222222221,-12.597222222222229,0.08333333333333331,-0.5833333333333334,0.5,-5.958333333333329,0.02777777777777779,0.16666666666666663,10
6625,0.0,26.5,72.16666666666667,74.5,132.66666666666669,1.1666666666666667,3.6666666666666665,-0.3333333333333333,63.5,0.16666666666666669,0.0,-1
6626,0.14285714285714285,25.964285714285715,50.21428571428571,14.285714285714285,36.76785714285714,-0.9821428571428572,-1.8214285714285714,-0.125,-37.78571428571429,-0.0535714285714286,-0.0892857142857143,-1
6628,0.0,34.86666666666667,58.93333333333332,30.066666666666666,47.333333333333336,-1.0,-2.4666666666666663,-0.19999999999999996,-54.6,-0.06666666666666665,-0.2666666666666666,2
6629,0.6666666666666666,0.3333333333333339,-13.666666666666668,-1.6666666666666679,-12.666666666666664,-0.33333333333333337,-1.0,0.3333333333333333,10.0,0.6666666666666666,0.6666666666666666,2
6630,-0.3961038961038961,3.6363636363636367,7.077922077922075,10.0974025974026,14.032467532467521,-0.24025974025974023,-0.5844155844155844,-0.0974025974025974,14.077922077922082,-0.11688311688311687,-0.15584415584415584,15
6631,-0.2,62.4,91.2,66.5,96.3,0.8,3.9,0.5,129.6,0.6,0.09999999999999998,-3
6632,0.20869565217391306,14.304347826086953,28.686956521739127,22.2,35.46086956521739,-0.8521739130434782,-0.8434782608695652,0.043478260869565216,24.626086956521732,-0.19130434782608696,-0.12173913043478257,18
6633,0.4,-12.399999999999999,-67.0,-9.600000000000001,-63.199999999999996,0.2,0.5999999999999999,0.0,-12.8,0.19999999999999996,0.0,0
6634,-0.7692307692307692,6.307692307692307,-9.153846153846153,60.15384615384616,49.61538461538461,0.8461538461538463,0.23076923076923084,0.07692307692307693,205.23076923076923,-0.46153846153846156,-0.9230769230769231,12
6635,-0.6666666666666667,36.583333333333336,88.91666666666667,39.083333333333336,90.5,0.08333333333333333,0.16666666666666666,0.6666666666666666,16.833333333333332,0.5,0.3333333333333333,10
6636,0.15,41.349999999999994,89.6,16.39999999999999,58.60000000000001,-2.6500000000000004,-4.05,-0.5,-208.25,-0.19999999999999996,-0.15000000000000002,15
6639,0.25146198830409355,-8.257309941520468,-73.97076023391814,-11.912280701754383,-77.83040935672514,-0.42105263157894735,-3.8538011695906436,0.8947368421052632,57.45029239766082,-0.0935672514619883,0.4152046783625731,10
6640,0.5,15.0,25.9375,20.4375,31.5,0.0625,1.125,-0.875,-28.125,0.0625,0.0625,-8
6641,0.14285714285714285,10.285714285714285,21.85714285714286,-7.285714285714292,0.8571428571428612,-0.5714285714285714,-1.4285714285714286,-0.2857142857142857,-65.71428571428571,0.0,0.14285714285714285,0
6642,0.0,-13.274999999999999,-3.8499999999999943,-22.375,-12.949999999999989,0.925,2.425,0.275,4.150000000000006,0.09999999999999998,0.175,2
6644,-0.3333333333333333,1.5,-9.583333333333329,-2.25,-14.75,0.25,-1.1666666666666667,0.5,27.666666666666664,-0.16666666666666663,-0.41666666666666663,1
6645,0.5128205128205128,41.75384615384615,68.13846153846153,75.80000000000001,105.43589743589743,2.3333333333333335,3.338461538461538,0.056410256410256404,325.1025641025641,0.15384615384615385,0.10256410256410253,2
6646,0.3714285714285714,40.75714285714286,57.014285714285705,35.32857142857143,51.12857142857143,-0.2571428571428572,-1.3142857142857145,-0.3,-76.54285714285714,0.11428571428571432,-0.02857142857142858,-3
6647,0.3157894736842105,15.836257309941516,23.795321637426895,-38.3391812865497,-37.081871345029214,-3.4795321637426895,-8.900584795321636,0.09941520467836257,-116.30409356725144,-0.0935672514619883,0.09941520467836257,10
6648,-0.2857142857142857,-0.5428571428571445,-16.342857142857127,-10.714285714285708,-29.371428571428595,0.45714285714285713,0.8571428571428572,-0.3714285714285714,11.371428571428595,-0.08571428571428569,0.2,-2
6649,0.42857142857142855,15.357142857142858,21.642857142857142,21.928571428571427,28.785714285714285,0.2857142857142857,0.6428571428571428,0.0714285714285714,67.28571428571429,0.5714285714285714,0.5714285714285714,5
