,label,elo_diff,avg_kd_diff,avg_sig_str_landed_diff,avg_sig_str_att_diff,avg_str_landed_diff,avg_str_att_diff,avg_td_comp_diff,avg_td_att_diff,avg_sub_att_diff,avg_ctrl_time_diff,win_rate_diff,finish_rate_diff,total_fights_diff
6895,1,213.94856293379894,-0.031746031746031744,5.4761904761904745,-5.904761904761898,15.634920634920633,5.492063492063494,1.6666666666666667,2.158730158730159,0.14285714285714285,165.5079365079365,0.06349206349206349,0.015873015873015872,12
6896,1,-13.969858472503347,-0.26143790849673204,12.372549019607845,16.66013071895425,34.045751633986924,41.16993464052288,0.11111111111111116,1.4901960784313728,0.36601307189542487,98.84313725490198,-0.1895424836601307,0.01307189542483661,8
6897,0,69.17677494442773,0.2777777777777778,-4.94444444444445,19.0,-19.444444444444443,2.055555555555557,-0.8888888888888888,-2.666666666666667,-0.2222222222222222,-69.05555555555556,-0.05555555555555558,0.0,-3
6899,0,-9.499992868303025,-0.18888888888888888,-4.666666666666664,-9.877777777777766,0.033333333333338544,-5.266666666666666,-0.34444444444444433,-0.9222222222222225,-0.2888888888888889,-17.83333333333333,0.16666666666666663,0.05555555555555555,8
6901,1,169.39049582725534,0.23076923076923078,55.07692307692308,94.34615384615384,51.94871794871795,88.65384615384616,-0.46153846153846156,-1.0641025641025639,0.0,-25.653846153846153,-0.14102564102564108,-0.5,7
6902,1,-141.4678475346327,0.375,-16.272727272727273,-32.67045454545455,-3.056818181818187,-15.840909090909093,-0.6931818181818182,-2.1931818181818183,0.25,35.852272727272734,-0.26136363636363635,0.125,-3
6905,1,157.51813773141498,0.031746031746031744,15.825396825396826,36.92063492063492,26.904761904761905,49.15873015873015,0.1428571428571428,-0.06349206349206349,0.23809523809523808,11.222222222222229,0.2698412698412699,0.1746031746031746,-2
6906,0,36.56006557518276,-0.4935064935064935,-30.402597402597404,-66.87012987012986,-23.53246753246753,-57.103896103896105,0.012987012987012991,1.5454545454545454,0.5714285714285714,-81.33766233766234,0.1298701298701298,0.2857142857142857,-4
6907,0,79.64256213384147,0.9090909090909091,41.04545454545455,47.92727272727272,2.690909090909088,4.927272727272708,-1.7000000000000002,-7.154545454545454,0.08181818181818182,-95.85454545454547,-0.07272727272727275,0.0,1
6909,1,-22.490637287286063,0.2,28.199999999999996,52.73333333333335,37.06666666666668,64.66666666666669,1.0666666666666667,1.5333333333333332,0.06666666666666665,50.73333333333332,-0.1333333333333333,0.06666666666666667,10
6911,1,56.37682860449263,0.2142857142857143,14.557142857142857,5.485714285714295,11.18571428571429,2.0999999999999943,-0.2857142857142857,-0.6142857142857143,0.0,-40.942857142857136,-0.2571428571428571,0.0,3
6912,1,0.0523444979658052,0.23214285714285715,-17.625,-46.82142857142857,-32.5625,-63.07142857142857,0.5714285714285714,1.7589285714285712,0.17857142857142855,55.071428571428584,-0.0803571428571429,0.008928571428571425,-2
6916,1,161.65601103613017,-0.3660714285714286,-54.36607142857143,-113.67857142857143,-65.13392857142857,-124.82142857142857,-0.9017857142857142,-2.794642857142857,0.3303571428571429,24.3125,0.0803571428571429,0.4375,-2
6917,1,105.16547896876682,0.17948717948717946,28.666666666666664,44.717948717948715,32.02564102564102,49.30769230769231,1.3846153846153846,3.5128205128205128,-0.11538461538461542,126.23076923076923,0.29487179487179493,0.025641025641025605,-7
6922,1,0.49862007530532537,-0.05952380952380952,51.964285714285715,110.04761904761907,70.25,131.46428571428572,1.5357142857142856,3.7142857142857144,-0.3571428571428571,205.27380952380955,-0.19047619047619047,0.16666666666666666,5
6924,0,32.97452237321113,0.41818181818181815,-7.354545454545452,-37.97272727272728,-15.681818181818187,-46.23636363636362,-0.359090909090909,-1.8818181818181816,0.6681818181818182,-11.986363636363635,-0.027272727272727337,0.1090909090909091,9
6925,1,139.90453719114794,0.15384615384615385,14.516483516483518,63.01098901098902,-8.714285714285708,39.032967032967036,-0.15384615384615385,1.2307692307692308,-0.06593406593406592,13.780219780219795,-0.03296703296703296,0.0,6
6927,0,-37.335863347447685,0.1111111111111111,44.70833333333333,86.52777777777777,46.65277777777777,86.31944444444446,1.3055555555555556,1.8611111111111112,0.41666666666666663,-2.916666666666657,-0.19444444444444442,0.1111111111111111,1
6935,0,-22.21936186564176,0.0,7.530303030303031,41.92424242424242,-14.287878787878782,14.560606060606062,-1.378787878787879,-1.7878787878787876,0.31818181818181823,-121.19696969696969,0.045454545454545414,0.10606060606060605,5
6938,1,75.13475828778269,-0.02756892230576441,-7.56892230576441,-23.887218045112775,-14.245614035087726,-31.233082706766908,0.7167919799498748,1.12531328320802,0.18796992481203006,63.82706766917292,0.16541353383458646,0.21553884711779447,-2
6939,1,-198.91885893968424,-0.3125,-6.25,-50.125,33.25,-8.125,0.0,0.0,0.4375,49.0625,-0.0625,0.1875,0
6943,0,42.42824969436151,0.021052631578947323,9.736842105263158,-11.02105263157894,4.126315789473686,-17.92631578947369,-0.631578947368421,-2.263157894736842,-0.2631578947368421,-82.17894736842106,0.2210526315789474,-0.10526315789473684,-14
6944,1,14.1874637437827,0.42857142857142855,36.25714285714286,68.51428571428572,42.52857142857143,75.5,0.8571428571428571,1.4857142857142855,0.35714285714285715,57.08571428571429,-0.3571428571428571,0.07142857142857142,9
6945,1,109.94986285970776,0.1762820512820513,-0.8589743589743613,31.34935897435897,-7.903846153846153,23.929487179487168,-0.5448717948717948,-1.0160256410256412,0.038461538461538436,-67.65705128205127,0.15064102564102566,0.09935897435897437,-11
6946,1,-29.532792891654026,0.37566137566137564,-24.32275132275133,-33.42328042328043,-51.91534391534392,-65.96296296296296,-0.8465608465608465,-5.0476190476190474,-0.21164021164021163,-185.026455026455,-0.12169312169312174,-0.14285714285714285,20
6951,1,97.05774103077033,0.3076923076923077,78.92307692307692,149.93076923076922,73.53076923076922,140.65384615384616,-0.8923076923076922,-4.523076923076923,-0.15384615384615385,-78.63076923076923,-0.2692307692307693,-0.12307692307692308,16
6952,0,10.08709641325504,0.17647058823529413,-11.764705882352942,-34.0392156862745,-1.9509803921568647,-21.901960784313715,0.4019607843137256,0.715686274509804,0.303921568627451,163.27450980392155,0.02941176470588236,-0.019607843137254888,28
6954,0,219.33115916728957,0.25,22.10576923076923,29.884615384615387,30.067307692307693,36.855769230769226,-0.5384615384615384,-1.6923076923076923,0.0,-45.24038461538461,0.11538461538461536,0.0,-5
6955,1,43.27144958631857,-0.25,29.325000000000003,9.775000000000006,31.799999999999997,11.025000000000006,0.025000000000000022,1.025,-0.425,-81.475,0.22499999999999998,0.0,-3
6956,1,90.7628614579287,0.0,21.833333333333336,25.66666666666667,47.16666666666667,52.16666666666666,-2.0,-1.6666666666666667,-1.0,-15.5,0.0,-0.16666666666666666,0
6957,1,-20.49678339920706,0.125,25.5,58.9375,23.875,56.6875,-0.0625,0.625,0.4375,-27.3125,-0.3125,0.1875,8
6958,1,-92.58595790911431,-0.2916666666666667,-21.041666666666668,-26.58333333333333,-31.125,-37.5,-0.7916666666666667,-2.2916666666666665,0.41666666666666674,-76.375,-0.20833333333333337,0.375,-2
6959,0,114.7918399609946,0.42857142857142855,28.766233766233764,67.87012987012987,26.155844155844157,65.64935064935064,-0.7012987012987013,0.9610389610389616,0.1948051948051948,-2.5714285714285836,0.11688311688311687,-0.18181818181818182,-4
6960,1,-129.84981473981452,0.8,-6.966666666666665,-21.06666666666667,-27.333333333333332,-43.966666666666676,-1.7333333333333334,-2.933333333333333,0.0,-116.66666666666667,0.033333333333333326,0.0,-9
6961,0,-22.38315782615041,0.0,43.833333333333336,57.999999999999986,70.33333333333333,89.33333333333331,0.8333333333333334,1.5000000000000002,0.0,227.16666666666669,0.16666666666666674,0.0,0
6962,0,-37.00805147728147,-0.10952380952380952,7.161904761904758,21.866666666666674,4.580952380952382,18.319047619047623,-0.03809523809523818,-0.24285714285714288,-0.3,39.35714285714286,0.06666666666666665,-0.1,11
6967,0,48.69759989596241,-0.25,-2.4191176470588225,5.360294117647058,20.316176470588232,34.13970588235294,1.4191176470588234,3.647058823529412,0.4779411764705883,198.58088235294116,0.014705882352941124,0.2867647058823529,9
6970,1,-63.967197611712436,0.2,21.400000000000002,45.2,32.400000000000006,57.20000000000002,-1.1,-3.0,0.1,-14.599999999999994,0.0,-0.19999999999999998,0
6981,1,81.52854731584944,0.04999999999999999,10.700000000000003,27.9,-13.424999999999997,3.74166666666666,-0.10833333333333328,-2.475,-0.07500000000000001,7.224999999999994,0.09166666666666667,0.0,-7
6983,0,213.97017104125257,-0.007518796992481203,18.526315789473685,44.015037593984964,20.451127819548873,46.39849624060151,-0.29323308270676696,-0.15037593984962427,-0.518796992481203,27.27067669172932,0.06015037593984962,0.05263157894736842,12
6985,0,152.55786385159763,0.13043478260869565,-10.463768115942031,-39.019323671497574,-25.763285024154598,-56.85990338164251,0.47342995169082114,1.3091787439613527,0.1497584541062802,21.0096618357488,-0.12560386473429952,0.13043478260869565,14
6988,0,42.65537810553292,0.10714285714285715,48.55357142857143,90.89285714285714,41.30357142857143,83.33928571428571,-0.875,-2.375,-0.17857142857142855,-60.875,0.1785714285714286,-0.2857142857142857,1
6989,1,26.64372643187221,-0.08333333333333333,26.490196078431367,19.230392156862735,45.80392156862745,40.29411764705881,0.6225490196078431,3.75,0.6813725490196078,164.21078431372547,-0.009803921568627527,0.23529411764705882,5
6990,1,-17.477161250996005,-0.3,25.0625,62.675,44.5875,93.2625,1.175,3.6125,0.0875,119.9,0.0625,-0.1875,-4
6993,1,92.95686186742091,0.044827586206896586,-14.651724137931033,-60.34655172413794,-14.312068965517241,-59.60689655172415,0.3189655172413792,-0.12413793103448256,0.6275862068965516,70.80517241379312,0.051724137931034475,-0.031034482758620696,9
6996,0,16.18411158269464,-0.09090909090909091,10.909090909090914,4.36363636363636,8.363636363636367,0.36363636363637397,0.4545454545454546,0.6363636363636362,-0.09090909090909091,57.636363636363626,0.09090909090909094,-0.09090909090909091,0
7000,0,-101.31802894753719,0.04749999999999999,-3.0775000000000006,-26.099999999999994,6.829999999999998,-16.049999999999997,0.51,0.5049999999999999,-0.0675,38.69,-0.12749999999999995,0.0175,9
7002,0,63.530851374290705,-0.21111111111111108,17.72222222222222,38.17777777777777,12.57777777777778,32.37777777777777,-0.26666666666666666,0.12222222222222223,0.3888888888888889,-48.81111111111112,0.011111111111111183,0.1222222222222222,8
7009,1,131.10020023484844,-0.14245014245014243,-5.481481481481481,-6.561253561253565,-0.96866096866097,-0.971509971509974,-0.01994301994301989,-0.5584045584045583,0.12820512820512825,-5.863247863247864,0.13390313390313396,0.15384615384615385,-14
7010,1,60.91792732559156,-0.03636363636363635,-33.7,-57.21818181818182,-17.89090909090909,-40.4909090909091,-0.18181818181818177,2.1727272727272733,1.4090909090909092,106.9,0.24545454545454543,0.4,-12
7011,0,-71.12791512857439,0.20833333333333334,-3.041666666666668,-0.0833333333333357,-9.833333333333336,-8.291666666666671,0.08333333333333326,1.7083333333333333,-0.41666666666666663,24.66666666666667,-0.04166666666666663,-0.375,2
7012,0,-41.75058754880365,0.1777777777777778,-4.422222222222221,-23.71111111111111,-7.111111111111114,-26.77777777777777,-0.6666666666666666,-2.3333333333333335,0.0,-36.44444444444444,-0.15555555555555556,0.0,-4
7015,0,100.78138506602636,0.2631578947368421,5.247368421052631,9.557894736842115,-11.66842105263158,-10.757894736842104,0.03684210526315787,-0.368421052631579,0.13157894736842105,-48.06315789473684,0.20526315789473681,0.05263157894736842,33
7018,1,144.20971464522881,0.09230769230769231,24.72307692307692,43.12307692307692,10.107692307692304,25.192307692307693,-0.5384615384615384,-2.9461538461538463,0.2153846153846154,-61.476923076923086,0.07692307692307687,-0.24615384615384617,16
7022,1,-37.509090179411714,0.2,-9.366666666666664,-38.03333333333333,12.366666666666667,-14.933333333333323,0.09999999999999998,-2.0666666666666664,-0.3333333333333333,-60.0,0.06666666666666671,0.0,-1
7028,1,95.09509888629896,0.1,-2.3500000000000014,-13.533333333333331,-2.3333333333333357,-15.93333333333333,-0.04999999999999982,-0.9666666666666668,0.6333333333333334,-47.44999999999999,-0.10000000000000009,0.2833333333333333,10
7029,1,-35.14351181618463,-0.31746031746031744,18.57142857142857,43.896825396825406,24.714285714285715,51.16666666666666,-1.0317460317460316,-3.4365079365079367,-0.031746031746031744,-9.539682539682545,-0.05555555555555558,0.1111111111111111,-5
7031,1,127.57153544082689,-0.025641025641025605,-1.2051282051282044,-5.756410256410248,8.858974358974358,6.564102564102555,0.6794871794871795,2.5128205128205128,0.07692307692307693,60.07692307692308,-0.05128205128205121,-0.2564102564102564,7
7032,1,142.59137995119045,0.3796791443850267,-19.764705882352942,-93.31016042780747,-18.598930481283418,-90.98930481283422,1.427807486631016,1.9037433155080212,0.5882352941176471,189.47058823529412,0.2459893048128342,0.08556149732620322,6
7040,0,-60.28664674291963,-0.2564102564102564,26.07692307692308,49.16410256410256,48.66153846153847,77.26153846153845,1.5435897435897439,2.148717948717948,0.3948717948717949,165.18461538461537,0.09230769230769231,0.15384615384615385,-2
7044,1,-107.94500708346072,-0.25,19.125,55.5,35.0,72.0,0.125,0.625,0.0,89.25,-0.125,0.0,0
7048,1,287.6319398485432,-0.125,9.75,15.0,35.375,45.25,2.75,8.375,-0.375,262.0,0.125,0.0,0
7050,0,-18.155029008417387,0.5166666666666666,32.1,94.41666666666666,28.733333333333334,89.08333333333334,-0.2833333333333333,-0.18333333333333357,-1.1166666666666667,-98.38333333333334,-0.25,-0.2,7
7051,0,0.12224263092389265,0.0,21.694444444444443,54.625,48.013888888888886,82.98611111111111,1.1805555555555556,1.7916666666666667,0.5277777777777778,107.75,-0.02777777777777779,0.25,-1
7057,1,228.77129336634857,0.26666666666666666,11.266666666666666,27.904761904761898,7.209523809523816,23.695238095238096,-0.8190476190476191,-3.457142857142857,-0.3142857142857143,-73.91428571428573,0.23809523809523808,0.05714285714285716,8
7059,1,125.19120535850766,-0.18181818181818182,0.45454545454545325,-9.818181818181827,1.3636363636363598,-8.636363636363626,0.0,-1.4545454545454548,0.6363636363636364,68.63636363636365,0.18181818181818188,0.36363636363636365,0
7062,0,-23.354908514103045,-0.14285714285714285,-22.51785714285714,-44.96428571428571,16.94642857142857,2.4285714285714164,0.5714285714285714,-0.2678571428571428,0.125,180.35714285714286,-0.2142857142857143,0.0,1
7065,1,33.07203449069152,-0.14285714285714285,-28.142857142857142,-81.71428571428571,-22.857142857142854,-72.85714285714288,1.7142857142857144,2.9999999999999996,0.42857142857142855,189.28571428571428,0.28571428571428575,0.42857142857142855,0
7070,0,-252.70179727262757,0.16666666666666666,24.38095238095238,68.6904761904762,27.26190476190476,70.97619047619048,-0.5476190476190474,-1.6904761904761898,-0.8571428571428571,15.952380952380935,-0.16666666666666663,-0.5714285714285714,-1
7076,0,-131.90629604396509,0.20634920634920634,-11.095238095238097,-25.269841269841272,-14.984126984126984,-27.111111111111114,1.492063492063492,-0.047619047619047894,0.7142857142857143,80.42857142857143,-0.09523809523809523,0.1746031746031746,-2
7080,1,97.03355559671218,0.14423076923076922,17.480769230769234,31.044871794871796,15.516025641025635,26.580128205128204,0.01602564102564108,-1.426282051282051,-0.46153846153846156,-11.009615384615387,0.044871794871794934,-0.15384615384615385,11
7081,0,39.88359644065781,0.3055555555555556,-7.238888888888887,-18.188888888888883,-9.605555555555554,-20.794444444444437,-0.16666666666666669,-1.9944444444444442,0.37777777777777777,-13.51111111111112,0.06666666666666665,0.2333333333333333,-11
7082,1,87.57513639766557,0.37820512820512825,64.50641025641025,84.6602564102564,59.83974358974359,77.96794871794873,0.6858974358974359,1.9871794871794877,0.14743589743589747,72.82051282051282,0.08974358974358976,-0.08333333333333333,1
7083,0,153.83723866546302,0.08333333333333334,10.666666666666671,45.91666666666667,21.750000000000007,57.33333333333333,0.6666666666666667,0.25,0.5,77.66666666666666,0.0,-0.08333333333333331,0
7084,0,132.33190539428278,-0.0736842105263158,0.37894736842105203,37.21052631578948,-1.147368421052633,31.610526315789485,-1.0105263157894737,-1.694736842105263,-0.8,-37.452631578947376,-0.21052631578947367,-0.2,14
7098,1,17.27617704494287,0.15686274509803919,-22.558823529411768,-61.480392156862735,-47.019607843137265,-91.42156862745098,-0.03921568627450989,-2.3333333333333335,0.2156862745098039,-90.2156862745098,0.18627450980392157,0.3333333333333333,-11
7101,0,191.47510197698125,0.2,30.099999999999994,51.16666666666667,21.799999999999997,41.766666666666666,0.9666666666666668,2.7,-0.2666666666666666,-14.966666666666669,0.43333333333333335,-0.16666666666666666,4
7103,1,-90.32884298578892,0.07142857142857142,0.571428571428573,0.7857142857142847,-16.61904761904762,-30.690476190476183,-0.9047619047619047,0.5,0.023809523809523725,-163.85714285714286,-0.261904761904762,-0.07142857142857145,8
7104,1,178.95996789593733,-0.20833333333333331,34.15277777777778,56.45833333333333,44.208333333333336,67.93055555555556,0.11111111111111116,-0.25,0.33333333333333337,33.33333333333333,0.19444444444444442,0.375,-10
7105,1,-66.90990818359296,-0.2117647058823529,-13.929411764705883,-5.411764705882348,-24.623529411764707,-17.14117647058822,-1.4588235294117644,-3.047058823529412,-0.09411764705882353,-88.91764705882353,0.07058823529411762,-0.058823529411764705,-12
7107,0,-161.62895792380618,0.15384615384615385,12.910256410256412,37.487179487179496,15.692307692307693,41.46153846153847,2.1923076923076925,5.653846153846154,-0.16666666666666666,152.57692307692307,-0.1282051282051282,-0.3333333333333333,7
7111,0,-0.19423549551243013,0.6,-2.0,-8.799999999999997,-3.200000000000003,-10.400000000000006,-0.6,-3.8,0.0,14.200000000000003,-0.19999999999999996,0.0,0
7112,1,45.58624372518875,-0.125,-26.1,-29.075000000000003,-11.275000000000006,-14.699999999999989,0.8999999999999999,1.5,0.15000000000000002,83.0,0.07499999999999996,0.1,2
7113,0,167.97167916492413,-0.06666666666666671,-0.07777777777777573,-2.1444444444444457,5.866666666666667,4.311111111111117,-0.11111111111111116,-1.5333333333333334,0.2222222222222222,10.633333333333326,-0.13333333333333341,0.1111111111111111,13
7114,1,-82.98277526930497,0.12019230769230771,2.1201923076923066,6.115384615384613,-14.514423076923077,-14.91346153846154,-0.15384615384615385,0.16826923076923084,-0.1875,-70.49038461538461,0.028846153846153855,-0.125,10
7115,0,-28.11599255802571,0.0,-15.117647058823525,-26.529411764705884,-15.764705882352935,-24.294117647058826,1.1176470588235294,1.7058823529411762,0.17647058823529416,166.70588235294116,0.0,0.17647058823529413,0
7116,0,83.70091792133371,0.20875420875420875,-15.683501683501689,-16.7070707070707,-4.319865319865329,-4.154882154882145,0.946127946127946,2.1784511784511786,0.6666666666666666,139.07407407407408,0.14141414141414144,0.14814814814814814,16
7118,0,62.83089295871923,0.03759398496240601,-0.8872180451127818,-3.01253132832079,-3.08521303258145,-5.917293233082688,-0.40350877192982454,-1.4010025062656644,0.5513784461152882,-56.27318295739348,0.18796992481203012,0.23308270676691728,2
7121,1,-8.335441728823753,0.0,8.44642857142857,13.92857142857143,43.01785714285714,55.46428571428572,1.7321428571428572,3.0535714285714284,0.2857142857142857,152.64285714285714,0.0714285714285714,0.14285714285714285,-1
7125,1,90.81207229075903,0.0888888888888889,9.688888888888883,-10.088888888888874,11.111111111111114,-8.622222222222234,2.4666666666666663,3.5999999999999996,0.6,141.7111111111111,0.13333333333333341,0.0888888888888889,-4
7127,1,-14.778109606882708,0.18888888888888888,16.4,53.255555555555546,14.355555555555554,48.72222222222223,-0.4666666666666666,-3.5777777777777775,-0.2222222222222222,-49.7,-0.06666666666666665,-0.1111111111111111,1
7128,0,-153.69764562041905,0.125,38.45833333333333,84.16666666666666,33.70833333333333,76.33333333333333,-0.20833333333333326,0.625,-0.41666666666666663,-13.541666666666686,-0.375,-0.375,18
7130,1,83.887346452683,-0.26666666666666666,29.21666666666667,57.53333333333333,42.800000000000004,75.78333333333335,-0.18333333333333335,0.8166666666666664,0.18333333333333335,31.433333333333337,0.08333333333333337,0.016666666666666663,-3
7135,1,-10.657899323310403,0.25,60.125,93.5,88.25,127.375,0.375,2.25,-0.125,91.625,0.0,-0.125,0
7138,1,20.93687711101211,0.40510366826156297,0.6267942583732093,-24.637958532695365,-14.45773524720893,-41.99840510366826,-2.1690590111642742,-5.035087719298246,0.17065390749601272,-205.74641148325355,0.1004784688995215,0.11164274322169057,-14
7139,1,72.22266954776137,0.4090909090909091,18.050505050505052,20.237373737373744,11.348484848484851,11.449494949494948,-0.07575757575757569,-2.51010101010101,0.09090909090909091,-28.565656565656568,-0.07575757575757569,0.0,13
7140,1,0.18370813364504102,0.6309523809523809,11.214285714285715,31.17857142857143,16.238095238095237,36.86904761904761,0.0,0.0,0.0,-1.404761904761905,0.011904761904761973,0.0,5
7150,0,26.380634099260305,-0.33333333333333337,-1.7000000000000028,0.3333333333333428,24.799999999999997,29.099999999999994,1.1333333333333333,2.466666666666667,0.23333333333333334,86.0,-0.30000000000000004,0.06666666666666667,25
7151,1,128.50492630630356,0.5126050420168067,-7.324929971988794,-44.929971988795515,0.34173669467787704,-35.80672268907564,-0.0056022408963585235,-1.5966386554621848,0.7394957983193277,69.99719887955182,0.07843137254901955,0.014005602240896337,4
7154,0,151.60182420185902,-0.18716577540106952,-17.751336898395724,-30.879679144385022,-17.49732620320855,-29.30213903743315,1.4839572192513368,0.6711229946524062,0.2700534759358289,39.695187165775394,0.010695187165775444,0.17647058823529413,-5
7156,0,238.56486568623654,-0.2222222222222222,24.72222222222222,21.16666666666667,53.777777777777786,52.722222222222214,1.2777777777777777,6.111111111111112,0.7222222222222222,194.94444444444446,-0.05555555555555547,0.2222222222222222,9
7160,1,47.643834832940456,0.0,34.44444444444444,81.77777777777777,41.44444444444444,91.88888888888889,1.0,2.7777777777777777,-0.1111111111111111,-13.777777777777786,0.0,0.0,0
7165,1,175.47372766464036,-0.5,14.666666666666664,17.900000000000006,20.599999999999994,30.69999999999999,-0.10000000000000009,0.9666666666666663,-0.5,-97.66666666666669,0.33333333333333337,0.43333333333333335,-1
7166,1,36.05240696036799,0.6388888888888888,17.35648148148148,35.91203703703704,10.24074074074074,27.398148148148152,-0.8611111111111112,-2.634259259259259,-0.19444444444444442,-106.32407407407408,0.28240740740740744,-0.14814814814814814,-19
7169,1,63.7781194243305,-0.13157894736842107,14.152631578947371,29.384210526315798,13.3,28.752631578947373,-0.5315789473684212,-0.08421052631578929,0.06842105263157894,-20.084210526315793,-0.1210526315789473,0.010526315789473661,9
7170,1,239.53272455416482,-0.15824915824915825,71.8114478114478,136.01683501683502,67.30303030303031,130.30976430976432,0.2962962962962963,-0.7171717171717171,0.3333333333333333,19.377104377104374,0.10437710437710435,-0.10774410774410775,16
7182,1,-83.49121896428755,0.046153846153846156,33.8,69.19999999999999,25.15384615384616,58.584615384615375,0.5538461538461538,0.1846153846153844,0.0,62.04615384615385,0.3076923076923077,-0.23076923076923078,-8
7183,1,209.69918969462515,0.3,48.800000000000004,72.0,30.6,49.2,-1.5,-0.6000000000000001,0.2,-65.70000000000002,0.10000000000000009,0.0,0
7188,1,-66.63263576427812,-0.01315789473684209,-9.85526315789474,-48.83552631578948,-6.506578947368418,-44.71052631578948,1.6842105263157894,3.4671052631578947,0.07236842105263158,120.88815789473685,-0.07894736842105265,0.0,-11
7190,1,97.69352026126785,0.43333333333333335,21.13333333333333,20.06666666666667,7.9666666666666615,5.233333333333334,-0.2666666666666666,-2.9333333333333336,0.0,-64.1,0.13333333333333341,-0.16666666666666666,-1
7191,0,-178.72600092414132,0.47252747252747257,-18.47252747252747,-43.29670329670329,-31.791208791208792,-58.0934065934066,-0.5714285714285714,-2.769230769230769,-0.07142857142857142,-12.291208791208788,-0.09890109890109888,0.0,-1
7195,0,220.1060472042593,0.6035087719298247,-2.2596491228070192,-48.73684210526315,2.4105263157894825,-44.67017543859649,-0.8807017543859649,-1.2175438596491226,-0.010526315789473661,-43.126315789473686,0.12982456140350884,-0.05263157894736842,-4
7202,0,53.98605777908119,0.2777777777777778,28.833333333333336,26.477777777777774,64.18888888888888,64.3,-0.13333333333333341,-3.155555555555555,0.2444444444444444,1.01111111111112,-0.33333333333333337,0.0222222222222222,13
7204,1,184.0159593377591,-0.16666666666666666,22.916666666666664,47.75,12.291666666666671,37.04166666666667,1.4583333333333333,4.416666666666666,0.5,54.875,0.125,0.125,2
7209,0,162.90186135842077,-0.16666666666666666,31.6,55.3,53.96666666666666,79.73333333333335,5.166666666666667,10.233333333333334,0.06666666666666671,195.46666666666667,0.26666666666666666,-0.16666666666666666,-1
7210,1,112.06476436973753,-0.15384615384615385,13.42307692307692,24.115384615384613,27.44871794871795,38.01282051282051,0.3076923076923077,0.8846153846153846,0.11538461538461539,39.96153846153847,0.20512820512820512,0.07692307692307693,20
7211,1,-90.08859060285954,0.0,-21.285714285714285,-66.64285714285714,0.2142857142857224,-41.78571428571429,1.7142857142857144,2.928571428571429,1.2857142857142858,301.8571428571429,0.2142857142857142,0.07142857142857142,-7
7213,1,135.48280522020832,0.2222222222222222,20.452991452991462,37.28205128205127,31.188034188034194,48.264957264957275,-0.811965811965812,-2.213675213675214,-0.7008547008547009,-94.05982905982906,0.20512820512820507,-0.15384615384615385,-4
7214,0,39.19854920372336,-0.17857142857142855,25.55357142857143,45.76785714285714,20.714285714285715,40.83928571428571,-2.1785714285714284,-7.375,-0.14285714285714285,-30.55357142857143,0.0357142857142857,-0.14285714285714285,1
7215,0,1.2519653749318422,-0.10000000000000003,-36.2,-65.69999999999999,-53.89999999999999,-84.3,1.0,1.7,0.30000000000000004,-23.0,0.19999999999999996,0.0,0
7217,1,-5.554371989664787,0.0,33.2,46.60000000000001,1.3999999999999915,12.399999999999991,0.19999999999999996,-0.3999999999999999,-0.2,-7.399999999999999,0.0,-0.2,0
7218,1,132.599359178251,0.0,4.066666666666663,15.666666666666657,8.666666666666657,20.666666666666686,-0.9333333333333333,-2.533333333333333,-0.39999999999999997,-116.73333333333333,0.1333333333333333,0.06666666666666667,10
7219,0,31.915738763065065,0.1111111111111111,-21.367521367521363,-43.69230769230769,-7.982905982905976,-25.923076923076934,0.641025641025641,0.5811965811965814,0.7777777777777778,135.16239316239316,-0.05982905982905984,0.3333333333333333,-4
7221,0,-53.594378591398936,0.2727272727272727,-18.22077922077922,-15.987012987012974,-40.506493506493506,-40.36363636363636,-0.03896103896103886,0.2597402597402598,-0.1948051948051948,-32.584415584415595,-0.025974025974025983,-0.14285714285714285,4
7222,1,250.85838841296027,-0.22499999999999998,-14.524999999999999,-21.150000000000006,-22.875,-31.25,-0.09999999999999998,0.17499999999999982,-0.2,-17.5,0.09999999999999998,0.05,12
7223,0,145.38749884187473,-0.06470588235294117,30.376470588235296,50.529411764705884,35.211764705882345,55.900000000000006,-0.5647058823529412,-1.2235294117647058,0.29411764705882354,3.005882352941171,0.10588235294117654,0.11764705882352941,7
7224,0,165.8686228806837,0.024999999999999994,-22.875,-56.25,6.75,-17.69999999999999,2.55,6.775,1.0,404.05,0.44999999999999996,0.4,-12
7226,1,101.25207886135786,0.5555555555555556,5.111111111111114,-39.400000000000006,-3.4222222222222243,-49.44444444444444,-0.1777777777777778,-0.022222222222222254,0.0,23.755555555555556,-0.022222222222222254,0.0,4
7228,1,127.76122603774706,0.5833333333333334,22.083333333333336,29.583333333333343,29.416666666666664,37.83333333333334,0.4166666666666667,0.33333333333333337,0.08333333333333333,117.83333333333334,-0.08333333333333337,0.0,6
7229,0,21.99301072593289,-0.10714285714285715,-0.8928571428571388,-16.92857142857143,1.357142857142854,-12.42857142857143,-0.5357142857142858,-0.9285714285714286,0.2857142857142857,15.357142857142847,0.25,0.14285714285714285,-21
7230,1,154.49665916961158,0.07407407407407407,-3.68783068783069,9.8941798941799,22.968253968253975,39.111111111111114,-0.42328042328042326,3.010582010582011,-0.005291005291005235,89.19576719576722,0.2010582010582011,-0.06878306878306878,20
