,event,date,fight_name,f1,f2,winner,method,fight_length,f1_kd,f1_sig_str_landed,f1_sig_str_att,f1_str_landed,f1_str_att,f1_td_comp,f1_td_att,f1_sub_att,f1_ctrl_time,f2_kd,f2_sig_str_landed,f2_sig_str_att,f2_str_landed,f2_str_att,f2_td_comp,f2_td_att,f2_sub_att,f2_ctrl_time,f1_avg_kd,f1_avg_sig_str_landed,f1_avg_sig_str_att,f1_avg_str_landed,f1_avg_str_att,f1_avg_td_comp,f1_avg_td_att,f1_avg_sub_att,f1_avg_ctrl_time,f2_avg_kd,f2_avg_sig_str_landed,f2_avg_sig_str_att,f2_avg_str_landed,f2_avg_str_att,f2_avg_td_comp,f2_avg_td_att,f2_avg_sub_att,f2_avg_ctrl_time,f1_win_rate,f1_finish_rate,f1_total_fights,f2_win_rate,f2_finish_rate,f2_total_fights,f1_elo,f2_elo
1789,UFC 141: Lesnar vs Overeem,2011-12-30,Ross Pearson vs Junior Assuncao,Ross Pearson,Junior Assuncao,Ross Pearson,Decision - Unanimous,900,0.0,52.0,89.0,87.0,127.0,1.0,1.0,0.0,116.0,0.0,43.0,69.0,50.0,77.0,3.0,18.0,0.0,339.0,0.0,55.333333333333336,144.16666666666666,67.16666666666667,157.0,0.6666666666666666,3.3333333333333335,0.0,85.83333333333333,0.0,7.5,17.5,13.75,25.5,0.25,1.5,0.5,39.25,0.6666666666666666,0.0,6,0.5,0.25,4,1530.2739172040485,1500.8044030808237
1790,UFC 141: Lesnar vs Overeem,2011-12-30,Nam Phan vs Jimy Hettes,Nam Phan,Jimy Hettes,Jimy Hettes,Decision - Unanimous,900,0.0,16.0,42.0,25.0,52.0,0.0,0.0,0.0,35.0,0.0,81.0,115.0,221.0,275.0,11.0,20.0,2.0,711.0,0.0,104.66666666666667,228.66666666666666,120.66666666666667,244.66666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,84.66666666666667,0.0,13.0,25.0,25.0,38.0,0.0,0.0,0.0,131.0,0.3333333333333333,0.0,3,1.0,1.0,1,1483.0191625791797,1515.263693206478
1791,UFC 141: Lesnar vs Overeem,2011-12-30,Jon Fitch vs Johny Hendricks,Jon Fitch,Johny Hendricks,Johny Hendricks,KO/TKO,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.14285714285714285,35.357142857142854,71.78571428571429,124.42857142857143,167.71428571428572,3.4285714285714284,6.142857142857143,0.7857142857142857,464.2142857142857,0.0,25.0,54.57142857142857,44.285714285714285,74.71428571428571,2.0,4.0,0.14285714285714285,149.14285714285714,0.9285714285714286,0.2857142857142857,14,0.8571428571428571,0.42857142857142855,7,1660.7895242576146,1575.5416640056483
1792,UFC 141: Lesnar vs Overeem,2011-12-30,Nate Diaz vs Donald Cerrone,Nate Diaz,Donald Cerrone,Nate Diaz,Decision - Unanimous,900,0.0,238.0,362.0,260.0,391.0,0.0,2.0,0.0,64.0,0.0,96.0,182.0,104.0,193.0,0.0,0.0,0.0,4.0,0.21428571428571427,30.928571428571427,86.35714285714286,60.785714285714285,119.35714285714286,1.0,3.2857142857142856,1.2857142857142858,112.57142857142857,0.5,31.75,68.0,33.75,70.0,0.0,0.25,0.75,12.5,0.6428571428571429,0.5714285714285714,14,1.0,0.75,4,1549.7807322723536,1565.1475712038182
1793,UFC 141: Lesnar vs Overeem,2011-12-30,Brock Lesnar vs Alistair Overeem,Brock Lesnar,Alistair Overeem,Alistair Overeem,KO/TKO,146,0.0,6.0,18.0,8.0,20.0,0.0,1.0,0.0,0.0,1.0,19.0,24.0,20.0,25.0,0.0,0.0,0.0,16.0,0.3333333333333333,26.0,33.833333333333336,51.833333333333336,61.0,1.8333333333333333,3.1666666666666665,0.3333333333333333,251.33333333333334,,,,,,,,,,0.6666666666666666,0.5,6,,,0,1546.3978685735008,1500.0
1794,UFC 141: Lesnar vs Overeem,2011-12-30,Vladimir Matyushenko vs Alexander Gustafsson,Vladimir Matyushenko,Alexander Gustafsson,Alexander Gustafsson,KO/TKO,133,0.0,5.0,8.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,10.0,21.0,14.0,26.0,0.0,0.0,0.0,4.0,0.1,18.8,40.8,55.3,80.7,1.9,4.7,0.1,208.6,0.4,18.2,39.0,33.8,56.6,0.8,2.4,0.8,144.6,0.7,0.3,10,0.8,0.8,5,1563.0769005038055,1551.1975290497035
1795,UFC 142: Aldo vs Mendes,2012-01-14,Gabriel Gonzaga vs Ednaldo Oliveira,Gabriel Gonzaga,Ednaldo Oliveira,Gabriel Gonzaga,Submission,202,0.0,2.0,7.0,4.0,9.0,2.0,2.0,1.0,81.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.4166666666666667,15.25,33.5,25.333333333333332,44.5,1.0833333333333333,2.0833333333333335,0.6666666666666666,95.66666666666667,,,,,,,,,,0.5833333333333334,0.5833333333333334,12,,,0,1521.186154792442,1500.0
1796,UFC 142: Aldo vs Mendes,2012-01-14,Ricardo Funch vs Mike Pyle,Ricardo Funch,Mike Pyle,Mike Pyle,KO/TKO,82,0.0,2.0,8.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0,11.0,24.0,14.0,27.0,0.0,0.0,0.0,3.0,0.0,10.5,15.5,22.5,29.5,0.5,4.0,0.0,114.5,0.0,21.0,53.42857142857143,46.714285714285715,82.14285714285714,1.4285714285714286,3.4285714285714284,0.5714285714285714,109.71428571428571,0.0,0.0,2,0.5714285714285714,0.2857142857142857,7,1469.471051915621,1519.8324461936597
1797,UFC 142: Aldo vs Mendes,2012-01-14,Felipe Arantes vs Antonio Carvalho,Felipe Arantes,Antonio Carvalho,Felipe Arantes,Decision - Unanimous,900,0.0,53.0,122.0,72.0,144.0,0.0,0.0,0.0,167.0,0.0,37.0,153.0,65.0,185.0,0.0,3.0,0.0,138.0,0.0,29.0,47.0,54.0,77.0,0.0,0.0,0.0,135.0,,,,,,,,,,0.0,0.0,1,,,0,1484.0,1500.0
1798,UFC 142: Aldo vs Mendes,2012-01-14,Thiago Tavares vs Sam Stout,Thiago Tavares,Sam Stout,Thiago Tavares,Decision - Unanimous,900,0.0,50.0,128.0,57.0,136.0,2.0,11.0,0.0,144.0,0.0,45.0,172.0,52.0,179.0,0.0,0.0,0.0,21.0,0.0,15.4,38.8,68.8,99.5,2.8,6.4,1.2,263.5,0.18181818181818182,48.36363636363637,145.36363636363637,55.81818181818182,153.27272727272728,1.6363636363636365,6.909090909090909,0.7272727272727273,87.9090909090909,0.6,0.3,10,0.5454545454545454,0.09090909090909091,11,1528.0019382798187,1526.8400010900325
1799,UFC 142: Aldo vs Mendes,2012-01-14,Jose Aldo vs Chad Mendes,Jose Aldo,Chad Mendes,Jose Aldo,KO/TKO,299,1.0,11.0,23.0,15.0,27.0,0.0,0.0,0.0,2.0,0.0,13.0,23.0,18.0,28.0,0.0,7.0,0.0,55.0,0.5,72.5,165.0,98.5,194.5,2.5,4.5,0.5,452.0,0.0,16.5,89.5,51.0,128.0,0.0,3.0,1.0,16.0,1.0,0.0,2,1.0,0.0,2,1538.3960434629898,1530.5956015954034
1800,UFC 142: Aldo vs Mendes,2012-01-14,Vitor Belfort vs Anthony Johnson,Vitor Belfort,Anthony Johnson,Vitor Belfort,Submission,289,0.0,14.0,29.0,37.0,54.0,0.0,0.0,1.0,72.0,0.0,4.0,16.0,14.0,28.0,2.0,8.0,0.0,132.0,0.42857142857142855,9.5,18.571428571428573,13.214285714285714,22.5,0.42857142857142855,0.5714285714285714,0.42857142857142855,25.642857142857142,0.1,12.3,32.0,21.3,41.6,0.6,1.4,0.8,61.2,0.6428571428571429,0.5714285714285714,14,0.7,0.6,10,1568.0917320017563,1563.3595872324722
1801,UFC 142: Aldo vs Mendes,2012-01-14,Rousimar Palhares vs Mike Massenzio,Rousimar Palhares,Mike Massenzio,Rousimar Palhares,Submission,63,0.0,4.0,8.0,4.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,2.0,0.125,15.125,29.125,41.0,60.625,1.625,4.25,1.5,189.5,0.2,31.0,62.2,47.0,80.2,1.2,4.0,1.0,179.6,0.75,0.5,8,0.4,0.2,5,1562.2272624370028,1486.3544300685787
1802,UFC 142: Aldo vs Mendes,2012-01-14,Erick Silva vs Carlo Prater,Erick Silva,Carlo Prater,Carlo Prater,DQ,29,0.0,8.0,10.0,12.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,9.0,6.0,11.0,0.0,0.0,0.0,5.0,,,,,,,,,,1.0,1.0,1,,,0,1516.0,1500.0
1803,UFC 142: Aldo vs Mendes,2012-01-14,Edson Barboza vs Terry Etim,Edson Barboza,Terry Etim,Edson Barboza,KO/TKO,722,1.0,47.0,129.0,47.0,129.0,0.0,0.0,0.0,1.0,0.0,26.0,105.0,26.0,105.0,2.0,6.0,0.0,16.0,1.0,48.0,136.66666666666666,49.0,137.66666666666666,1.3333333333333333,1.6666666666666667,0.0,119.33333333333333,0.2222222222222222,20.11111111111111,65.44444444444444,36.22222222222222,83.33333333333333,0.7777777777777778,1.4444444444444444,0.2222222222222222,100.0,1.0,0.3333333333333333,3,0.6666666666666666,0.5555555555555556,9,1547.9877905280798,1543.5270238178489
1804,UFC 142: Aldo vs Mendes,2012-01-14,Iuri Alcantara vs Michihiro Omigawa,Iuri Alcantara,Michihiro Omigawa,Iuri Alcantara,Decision - Unanimous,900,0.0,60.0,137.0,101.0,181.0,0.0,0.0,2.0,259.0,0.0,24.0,48.0,74.0,107.0,1.0,4.0,0.0,171.0,0.0,22.0,52.0,75.0,123.0,6.0,6.0,0.0,434.0,0.0,31.8,88.8,68.8,129.6,1.0,1.8,1.0,102.2,1.0,0.0,1,0.2,0.0,5,1516.0,1458.9377503796554
1805,UFC on FX: Guillard vs Miller,2012-01-20,Mike Easton vs Jared Papazian,Mike Easton,Jared Papazian,Mike Easton,Decision - Majority,900,0.0,85.0,152.0,122.0,191.0,1.0,3.0,0.0,134.0,0.0,68.0,167.0,105.0,220.0,0.0,3.0,0.0,183.0,1.0,31.0,84.0,36.0,89.0,0.0,0.0,0.0,58.0,,,,,,,,,,1.0,1.0,1,,,0,1516.0,1500.0
1806,UFC on FX: Guillard vs Miller,2012-01-20,Melvin Guillard vs Jim Miller,Melvin Guillard,Jim Miller,Jim Miller,Submission,184,0.0,16.0,26.0,21.0,31.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,5.0,13.0,1.0,3.0,1.0,59.0,0.7333333333333333,17.2,42.733333333333334,19.666666666666668,45.266666666666666,0.8666666666666667,1.1333333333333333,0.06666666666666667,39.0,0.0,19.636363636363637,65.45454545454545,42.45454545454545,90.18181818181819,1.5454545454545454,3.272727272727273,0.5454545454545454,155.8181818181818,0.6666666666666666,0.4,15,0.8181818181818182,0.45454545454545453,11,1570.0962774484199,1596.7881812088306
1807,UFC on FX: Guillard vs Miller,2012-01-20,Duane Ludwig vs Josh Neer,Duane Ludwig,Josh Neer,Josh Neer,Submission,184,0.0,24.0,46.0,30.0,53.0,0.0,0.0,0.0,10.0,0.0,5.0,20.0,6.0,21.0,1.0,3.0,1.0,69.0,0.16666666666666666,44.0,108.16666666666667,51.5,117.33333333333333,0.16666666666666666,1.0,0.0,72.33333333333333,0.09090909090909091,23.09090909090909,58.0,42.90909090909091,80.63636363636364,1.0,2.3636363636363638,0.8181818181818182,129.63636363636363,0.6666666666666666,0.16666666666666666,6,0.45454545454545453,0.18181818181818182,11,1533.859321501508,1493.7581167641058
1808,UFC on FX: Guillard vs Miller,2012-01-20,Joseph Sandoval vs Nick Denis,Joseph Sandoval,Nick Denis,Nick Denis,KO/TKO,22,0.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,23.0,11.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,1,,,0,1484.0,1500.0
1809,UFC on FX: Guillard vs Miller,2012-01-20,Daniel Pineda vs Pat Schilling,Daniel Pineda,Pat Schilling,Daniel Pineda,Submission,97,0.0,19.0,24.0,38.0,44.0,1.0,1.0,1.0,45.0,0.0,4.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,,,0,1500.0,1500.0
1810,UFC on FX: Guillard vs Miller,2012-01-20,Charlie Brenneman vs Daniel Roberts,Charlie Brenneman,Daniel Roberts,Charlie Brenneman,Decision - Unanimous,900,0.0,24.0,26.0,156.0,177.0,2.0,5.0,0.0,788.0,0.0,3.0,11.0,54.0,63.0,0.0,1.0,3.0,19.0,0.0,16.0,29.8,59.0,77.4,3.2,6.4,0.0,394.6,0.16666666666666666,19.166666666666668,41.166666666666664,39.666666666666664,64.5,2.1666666666666665,3.0,1.0,192.33333333333334,0.6,0.0,5,0.5,0.3333333333333333,6,1520.3278174193256,1500.9954005133554
1811,UFC on FX: Guillard vs Miller,2012-01-20,Kamal Shalorus vs Khabib Nurmagomedov,Kamal Shalorus,Khabib Nurmagomedov,Khabib Nurmagomedov,Submission,728,0.0,13.0,44.0,18.0,51.0,0.0,2.0,0.0,5.0,1.0,35.0,77.0,59.0,106.0,3.0,9.0,1.0,358.0,0.0,26.0,130.0,34.0,138.0,1.0,3.0,0.0,60.0,,,,,,,,,,0.0,0.0,1,,,0,1488.7351207914342,1500.0
1812,UFC on FX: Guillard vs Miller,2012-01-20,Jorge Rivera vs Eric Schafer,Jorge Rivera,Eric Schafer,Jorge Rivera,KO/TKO,391,0.0,6.0,17.0,34.0,48.0,0.0,0.0,0.0,58.0,0.0,6.0,9.0,47.0,57.0,2.0,5.0,0.0,278.0,0.5714285714285714,26.571428571428573,53.142857142857146,51.285714285714285,82.85714285714286,0.5,1.0,0.07142857142857142,162.42857142857142,0.0,17.75,52.0,34.25,69.125,0.875,2.375,0.625,94.75,0.5,0.2857142857142857,14,0.375,0.375,8,1508.6016675144688,1472.8785180109355
1813,UFC on FX: Guillard vs Miller,2012-01-20,Pat Barry vs Christian Morecraft,Pat Barry,Christian Morecraft,Pat Barry,KO/TKO,218,1.0,12.0,13.0,12.0,15.0,0.0,0.0,0.0,25.0,0.0,3.0,19.0,5.0,21.0,2.0,3.0,1.0,81.0,0.8571428571428571,21.0,43.57142857142857,23.571428571428573,46.285714285714285,0.0,0.14285714285714285,0.0,28.285714285714285,1.0,31.666666666666668,66.0,56.333333333333336,95.0,0.6666666666666666,1.0,1.0,235.33333333333334,0.42857142857142855,0.2857142857142857,7,0.3333333333333333,0.3333333333333333,3,1486.6376885861723,1488.186498174348
1814,UFC on FX: Guillard vs Miller,2012-01-20,Fabricio Camoes vs Tommy Hayden,Fabricio Camoes,Tommy Hayden,Fabricio Camoes,Submission,243,0.0,6.0,13.0,26.0,33.0,1.0,4.0,1.0,67.0,0.0,7.0,21.0,9.0,23.0,2.0,3.0,0.0,80.0,0.0,8.0,11.0,19.0,22.0,1.0,5.0,2.0,100.0,,,,,,,,,,0.0,0.0,1,,,0,1486.310697331203,1500.0
1815,UFC on FOX: Evans vs Davis,2012-01-28,Rashad Evans vs Phil Davis,Rashad Evans,Phil Davis,Rashad Evans,Decision - Unanimous,1500,0.0,62.0,162.0,106.0,209.0,3.0,4.0,0.0,426.0,0.0,51.0,197.0,61.0,208.0,2.0,9.0,0.0,127.0,0.3333333333333333,25.333333333333332,62.333333333333336,39.0,78.33333333333333,3.5833333333333335,6.416666666666667,0.0,288.75,0.0,18.6,42.0,31.2,57.6,0.8,1.8,0.4,182.4,0.9166666666666666,0.4166666666666667,12,1.0,0.4,5,1648.8465175874474,1574.5845018648047
1816,UFC on FOX: Evans vs Davis,2012-01-28,Michael Johnson vs Shane Roller,Michael Johnson,Shane Roller,Michael Johnson,Decision - Unanimous,900,0.0,64.0,136.0,77.0,149.0,1.0,1.0,0.0,265.0,0.0,56.0,92.0,72.0,110.0,1.0,12.0,0.0,233.0,0.6666666666666666,21.666666666666668,53.666666666666664,25.333333333333332,57.333333333333336,0.3333333333333333,0.6666666666666666,0.0,58.666666666666664,0.3333333333333333,17.0,61.0,30.333333333333332,74.33333333333333,0.6666666666666666,1.0,1.0,103.33333333333333,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,3,1485.403301232929,1487.7375893706726
1817,UFC on FOX: Evans vs Davis,2012-01-28,Chael Sonnen vs Michael Bisping,Chael Sonnen,Michael Bisping,Chael Sonnen,Decision - Unanimous,900,0.0,40.0,97.0,135.0,203.0,4.0,7.0,0.0,451.0,0.0,30.0,86.0,102.0,163.0,1.0,3.0,0.0,252.0,0.0,37.111111111111114,81.0,126.0,183.22222222222223,3.3333333333333335,6.0,0.2222222222222222,540.7777777777778,0.13333333333333333,24.933333333333334,87.66666666666667,33.2,97.53333333333333,1.3333333333333333,3.466666666666667,0.3333333333333333,75.2,0.5555555555555556,0.1111111111111111,9,0.8,0.5333333333333333,15,1540.8984959963636,1613.1530785221498
1818,UFC on FOX: Evans vs Davis,2012-01-28,Chris Camozzi vs Dustin Jacoby,Chris Camozzi,Dustin Jacoby,Chris Camozzi,Submission,668,0.0,44.0,128.0,44.0,128.0,0.0,1.0,2.0,6.0,0.0,30.0,126.0,31.0,127.0,0.0,0.0,0.0,0.0,0.0,40.5,73.75,54.0,90.0,0.0,3.0,0.25,165.5,0.0,26.0,82.0,81.0,147.0,3.0,3.0,0.0,352.0,0.5,0.0,4,0.0,0.0,1,1498.5869814011055,1484.0
1819,UFC on FOX: Evans vs Davis,2012-01-28,Evan Dunham vs Nik Lentz,Evan Dunham,Nik Lentz,Evan Dunham,TKO - Doctor's Stoppage,600,0.0,68.0,97.0,100.0,129.0,2.0,2.0,1.0,291.0,0.0,39.0,76.0,57.0,96.0,2.0,8.0,0.0,60.0,0.2857142857142857,41.42857142857143,123.71428571428571,57.57142857142857,142.57142857142858,1.1428571428571428,2.4285714285714284,1.5714285714285714,134.42857142857142,0.0,32.166666666666664,69.83333333333333,86.83333333333333,129.5,3.1666666666666665,8.333333333333334,1.5,319.5,0.7142857142857143,0.2857142857142857,7,0.8333333333333334,0.16666666666666666,6,1547.0564237028552,1557.821409033826
1820,UFC on FOX: Evans vs Davis,2012-01-28,Demian Maia vs Chris Weidman,Demian Maia,Chris Weidman,Chris Weidman,Decision - Unanimous,900,0.0,51.0,169.0,60.0,178.0,0.0,7.0,0.0,0.0,0.0,58.0,166.0,68.0,178.0,4.0,6.0,0.0,98.0,0.0,18.666666666666668,42.333333333333336,46.916666666666664,77.58333333333333,2.0833333333333335,6.5,1.0833333333333333,241.41666666666666,0.0,18.333333333333332,42.666666666666664,44.333333333333336,73.66666666666667,2.3333333333333335,3.3333333333333335,0.6666666666666666,263.6666666666667,0.75,0.4166666666666667,12,1.0,0.6666666666666666,3,1583.679558694677,1547.8918910055663
1821,UFC on FOX: Evans vs Davis,2012-01-28,Mike Russow vs Jon Olav Einemo,Mike Russow,Jon Olav Einemo,Mike Russow,Decision - Unanimous,900,0.0,21.0,37.0,58.0,76.0,6.0,10.0,0.0,648.0,0.0,31.0,43.0,85.0,98.0,0.0,0.0,0.0,3.0,0.3333333333333333,16.333333333333332,36.666666666666664,46.333333333333336,71.66666666666667,3.6666666666666665,8.666666666666666,0.6666666666666666,297.6666666666667,0.0,34.0,70.0,36.0,74.0,1.0,4.0,0.0,114.0,1.0,0.3333333333333333,3,0.0,0.0,1,1549.9340828960683,1484.0
1822,UFC on FOX: Evans vs Davis,2012-01-28,Cub Swanson vs George Roop,Cub Swanson,George Roop,Cub Swanson,KO/TKO,442,1.0,43.0,66.0,50.0,74.0,2.0,2.0,0.0,69.0,0.0,35.0,99.0,44.0,108.0,0.0,1.0,0.0,7.0,0.0,17.0,43.0,20.0,47.0,1.0,1.0,1.0,42.0,0.16666666666666666,35.666666666666664,83.83333333333333,79.0,130.5,1.3333333333333333,3.0,0.0,191.83333333333334,0.0,0.0,1,0.3333333333333333,0.16666666666666666,6,1484.6704848817974,1472.7979541422283
1823,UFC on FOX: Evans vs Davis,2012-01-28,Charles Oliveira vs Eric Wisely,Charles Oliveira,Eric Wisely,Charles Oliveira,Submission,103,0.0,6.0,12.0,7.0,13.0,1.0,1.0,2.0,35.0,0.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,6.0,0.0,13.25,33.0,20.25,40.75,0.5,2.5,0.75,16.0,,,,,,,,,,0.5,0.5,4,,,0,1504.708438470704,1500.0
1824,UFC on FOX: Evans vs Davis,2012-01-28,Joey Beltran vs Lavar Johnson,Joey Beltran,Lavar Johnson,Lavar Johnson,KO/TKO,264,0.0,22.0,71.0,36.0,85.0,0.0,3.0,0.0,4.0,1.0,65.0,92.0,66.0,93.0,0.0,0.0,0.0,65.0,0.0,61.0,147.33333333333334,105.66666666666667,199.16666666666666,0.5,2.5,0.0,173.66666666666666,,,,,,,,,,0.5,0.3333333333333333,6,,,0,1497.3059116980187,1500.0
1825,UFC 143: Diaz vs Condit,2012-02-04,Matthew Riddle vs Henry Martinez,Matthew Riddle,Henry Martinez,Matthew Riddle,Decision - Split,900,0.0,74.0,158.0,112.0,200.0,2.0,3.0,0.0,140.0,0.0,67.0,169.0,70.0,173.0,0.0,1.0,0.0,0.0,0.0,41.625,95.25,119.875,182.625,3.25,6.0,0.625,451.375,,,,,,,,,,0.625,0.125,8,,,0,1522.0797440712622,1500.0
1826,UFC 143: Diaz vs Condit,2012-02-04,Rafael Natal vs Michael Kuiper,Rafael Natal,Michael Kuiper,Rafael Natal,Decision - Unanimous,900,0.0,36.0,72.0,61.0,98.0,6.0,16.0,2.0,384.0,1.0,30.0,62.0,68.0,100.0,0.0,0.0,0.0,223.0,0.0,35.5,112.5,53.0,133.5,1.0,5.0,0.0,50.0,,,,,,,,,,0.5,0.0,2,,,0,1501.4387739660467,1500.0
1827,UFC 143: Diaz vs Condit,2012-02-04,Dustin Poirier vs Max Holloway,Dustin Poirier,Max Holloway,Dustin Poirier,Submission,203,0.0,11.0,25.0,15.0,29.0,1.0,3.0,3.0,89.0,0.0,11.0,32.0,11.0,32.0,0.0,0.0,0.0,7.0,0.0,57.0,113.66666666666667,73.66666666666667,132.66666666666666,2.0,3.3333333333333335,0.3333333333333333,308.0,,,,,,,,,,1.0,0.3333333333333333,3,,,0,1547.263693206478,1500.0
1828,UFC 143: Diaz vs Condit,2012-02-04,Alex Caceres vs Edwin Figueroa,Alex Caceres,Edwin Figueroa,Edwin Figueroa,Decision - Split,900,0.0,55.0,89.0,76.0,113.0,1.0,1.0,7.0,364.0,1.0,41.0,81.0,53.0,95.0,0.0,0.0,0.0,140.0,0.0,39.0,68.66666666666667,46.666666666666664,76.66666666666667,0.0,0.0,0.3333333333333333,60.666666666666664,0.0,23.0,49.5,34.0,63.5,0.5,4.0,0.0,152.5,0.3333333333333333,0.0,3,0.5,0.5,2,1484.736306793522,1499.368180049294
1829,UFC 143: Diaz vs Condit,2012-02-04,Josh Koscheck vs Mike Pierce,Josh Koscheck,Mike Pierce,Josh Koscheck,Decision - Split,900,0.0,33.0,95.0,47.0,110.0,2.0,3.0,0.0,157.0,0.0,41.0,119.0,62.0,141.0,1.0,5.0,0.0,158.0,0.21052631578947367,18.105263157894736,48.36842105263158,38.526315789473685,69.78947368421052,1.7894736842105263,3.3157894736842106,0.3684210526315789,244.0,0.0,28.285714285714285,79.85714285714286,49.714285714285715,104.0,0.2857142857142857,1.4285714285714286,0.14285714285714285,72.0,0.7368421052631579,0.47368421052631576,19,0.7142857142857143,0.2857142857142857,7,1617.9310992574403,1549.230858122556
1830,UFC 143: Diaz vs Condit,2012-02-04,Matt Brown vs Chris Cope,Matt Brown,Chris Cope,Matt Brown,KO/TKO,379,1.0,48.0,71.0,48.0,71.0,1.0,3.0,0.0,81.0,0.0,20.0,82.0,24.0,87.0,0.0,0.0,0.0,70.0,0.4,26.5,46.3,47.4,69.3,0.8,1.2,1.4,125.7,1.0,38.5,127.0,47.0,136.0,0.0,0.0,0.0,21.0,0.5,0.4,10,0.5,0.0,2,1495.4176293896098,1499.263693206478
1831,UFC 143: Diaz vs Condit,2012-02-04,Nick Diaz vs Carlos Condit,Nick Diaz,Carlos Condit,Carlos Condit,Decision - Unanimous,1500,0.0,105.0,246.0,117.0,258.0,1.0,3.0,0.0,104.0,0.0,151.0,320.0,159.0,329.0,0.0,0.0,0.0,4.0,0.2727272727272727,45.36363636363637,104.45454545454545,121.72727272727273,186.63636363636363,1.1818181818181819,3.272727272727273,1.0909090909090908,147.54545454545453,0.6,23.8,56.0,38.6,72.8,2.0,3.4,1.2,168.2,0.6363636363636364,0.5454545454545454,11,0.8,0.6,5,1546.4753493876192,1555.4861325438692
1832,UFC 143: Diaz vs Condit,2012-02-04,Dan Stittgen vs Stephen Thompson,Dan Stittgen,Stephen Thompson,Stephen Thompson,KO/TKO,253,0.0,8.0,22.0,8.0,22.0,0.0,0.0,0.0,0.0,1.0,22.0,38.0,22.0,38.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0,,,0,1500.0,1500.0
1833,UFC 143: Diaz vs Condit,2012-02-04,Roy Nelson vs Fabricio Werdum,Roy Nelson,Fabricio Werdum,Fabricio Werdum,Decision - Unanimous,900,0.0,26.0,69.0,55.0,99.0,0.0,0.0,1.0,164.0,0.0,91.0,136.0,98.0,145.0,0.0,1.0,0.0,64.0,0.4,22.0,55.4,34.8,69.0,0.6,2.4,0.0,135.0,0.0,15.75,34.75,19.5,39.0,0.75,1.75,0.0,52.0,0.6,0.6,5,0.5,0.5,4,1521.1575950200931,1506.3232493766675
1834,UFC 143: Diaz vs Condit,2012-02-04,Renan Barao vs Scott Jorgensen,Renan Barao,Scott Jorgensen,Renan Barao,Decision - Unanimous,900,0.0,104.0,299.0,129.0,324.0,0.0,0.0,0.0,115.0,0.0,73.0,206.0,82.0,215.0,0.0,7.0,0.0,11.0,0.5,41.5,93.0,67.0,119.0,3.0,4.0,0.5,279.5,0.0,29.5,84.0,46.0,102.5,0.0,1.5,0.5,29.5,1.0,0.5,2,1.0,0.5,2,1531.263693206478,1530.502090258695
1835,UFC 143: Diaz vs Condit,2012-02-04,Ed Herman vs Clifford Starks,Ed Herman,Clifford Starks,Ed Herman,Submission,403,0.0,28.0,57.0,53.0,88.0,2.0,4.0,2.0,83.0,0.0,16.0,36.0,35.0,61.0,0.0,0.0,0.0,179.0,0.18181818181818182,23.272727272727273,44.36363636363637,52.36363636363637,75.81818181818181,2.1818181818181817,4.090909090909091,0.9090909090909091,259.09090909090907,0.0,26.0,82.0,81.0,147.0,3.0,3.0,0.0,352.0,0.5454545454545454,0.45454545454545453,11,1.0,0.0,1,1522.4664577416158,1516.0
1836,UFC on FUEL TV: Sanchez vs Ellenberger,2012-02-15,Stipe Miocic vs Philip De Fries,Stipe Miocic,Philip De Fries,Stipe Miocic,KO/TKO,43,1.0,8.0,17.0,10.0,19.0,0.0,0.0,0.0,4.0,0.0,7.0,18.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,68.0,142.0,103.0,180.0,4.0,7.0,0.0,365.0,0.0,14.0,23.0,41.0,52.0,3.0,5.0,0.0,659.0,1.0,0.0,1,1.0,0.0,1,1516.6419792734562,1516.0384271134533
